C,D,E,F,G,H,I,K,N,O,R,S,T,U,V,W,Y,Z
0,23.1,44.86,20.89,43.96,22.89,37.4,36.48,8.8,17.2333333333,23.7,38.3333333333,20.9266666667,39.5666666667,8.8333333333,757.5666666667,5.3333333333,40
20,23.0666666667,43.5933333333,20.89,43.5,22.89,37.3266666667,36.3214285714,8.6266666667,15.6966666667,23.7,38.1266666667,20.9266666667,39.7,8.7166666667,757.6333333333,5.1666666667,40
20,23,42.7933333333,20.79,42.7633333333,22.89,37.4,36.334,8.5,15.83,23.73,37.7233333333,20.9633333333,39.79,8.6,757.7,5,40
0,23,42.0633333333,20.73,41.9566666667,22.84,37.4475,36.5242857143,8.345,16.54,23.73,37.53,20.9633333333,39.79,8.4166666667,757.7833333333,4.6666666667,40
0,23,41.4566666667,20.6666666667,41.2333333333,22.8233333333,37.53,36.316,8.0333333333,18.1233333333,23.79,37.3333333333,21,39.76,8.2333333333,757.8666666667,4.3333333333,40
10,22.9633333333,40.8633333333,20.6,40.6933333333,22.79,37.5,36,7.76,19.33,23.73,37.2,20.9266666667,39.7,8.05,757.95,4,40
0,22.89,40.39,20.4633333333,40.43,22.79,37.5,35.95,7.4333333333,21.6666666667,23.7,36.9666666667,20.89,39.0633333333,7.8666666667,758.0333333333,3.6666666667,40
0,22.89,40.2,20.39,40.43,22.79,37.53,36,7.16,24.1933333333,23.7,36.8266666667,20.89,38.2633333333,7.6833333333,758.1166666667,3.3333333333,40
0,22.84,40.05,20.3566666667,40.7,22.79,37.59,35.8985714286,6.56,26.76,23.7,36.645,20.89,37.2333333333,7.5,758.2,3,40
0,22.8233333333,39.86,20.29,40.76,22.76,37.7,35.772,6.0333333333,28.4266666667,23.7,36.5,20.8233333333,36.5666666667,7.25,758.3,2.8333333333,40
10,22.79,39.6633333333,20.26,40.76,22.7,37.76,35.6685714286,5.3966666667,31.29,23.7,36.4333333333,20.79,35.99,7,758.4,2.6666666667,40
0,22.79,39.53,20.2,40.7,22.6,37.73,35.554,4.9966666667,33.09,23.7,36.3633333333,20.7675,35.52,6.75,758.5,2.5,40
0,22.76,39.4666666667,20.1666666667,40.7,22.6,37.79,35.4142857143,4.5266666667,35.1666666667,23.6333333333,36.23,20.7,35.23,6.5,758.6,2.3333333333,40
0,22.7,39.4,20.1,40.7,22.5,37.79,35.4,4.26,36.4266666667,23.6,36.06,20.6666666667,34.9,6.25,758.7,2.1666666667,40
0,22.7,39.4666666667,20,40.7,22.5,37.8633333333,35.3528571429,3.8633333333,37.8933333333,23.6,36,20.6,34.6266666667,6,758.8,2,40
10,22.7,39.5266666667,19.9725,40.6725,22.5,37.9,35.334,3.6566666667,38.8933333333,23.6,35.9,20.6,34.4666666667,5.7333333333,758.9166666667,1.8333333333,40
30,22.6666666667,39.5266666667,19.89,40.6633333333,22.5,37.9,35.3957142857,3.4666666667,40.16,23.6,36.1,20.6,34.5266666667,5.4666666667,759.0333333333,1.6666666667,40
10,22.6,39.3266666667,19.79,40.6266666667,22.5,38,35.792,3.3266666667,41.3,23.6,36.7266666667,20.6,35.0666666667,5.2,759.15,1.5,40
10,22.6,39.2233333333,19.73,40.76,22.5,38.06,36.1214285714,3.1633333333,42.6666666667,23.6,37.3333333333,20.6,35.46,4.9333333333,759.2666666667,1.3333333333,40
0,22.6,39.1633333333,19.6666666667,41.03,22.5,38.09,36.09,2.9633333333,43.1333333333,23.7,37.8266666667,20.6,35.9633333333,4.6666666667,759.3833333333,1.1666666667,40
0,22.5333333333,39.09,19.6,41.2233333333,22.5,38.09,36.0128571429,2.95,44.995,23.6333333333,38.0266666667,20.6,36.2966666667,4.4,759.5,1,40
0,22.5333333333,39.03,19.5666666667,41.4333333333,22.5,38.09,35.94,2.7233333333,45.03,23.6,38.23,20.6,36.6566666667,4.55,759.5666666667,1,40
0,22.5,38.9666666667,19.5,41.6333333333,22.55,38.09,35.9,2.53,45.09,23.5333333333,38.29,20.6666666667,36.99,4.7,759.6333333333,1,40
0,22.5,38.9,19.39,41.59,22.5,38.09,35.9,2.29,45.8333333333,23.5,38.5,20.6,37.2666666667,4.85,759.7,1,40
0,22.39,38.79,19.39,41.59,22.5,38.09,35.8528571429,2.29,46.9666666667,23.4266666667,38.4333333333,20.6,37.5266666667,5,759.7666666667,1,40
0,22.39,38.73,19.29,41.73,22.5,38.09,35.79,2.2233333333,46.9,23.3566666667,38.3633333333,20.6,37.8266666667,5.15,759.8333333333,1,40
0,22.3566666667,38.7,19.23,41.73,22.5,38.06,35.8371428571,2.03,47.2333333333,23.29,38.29,20.6666666667,38.2333333333,5.3,759.9,1,40
10,22.29,38.7,19.1666666667,41.8266666667,22.5,38,35.79,1.9666666667,47.8333333333,23.29,38.4333333333,20.7,38.5666666667,5.15,759.9166666667,1,40
10,22.29,38.7,19.1,41.9,22.5,38,35.8057142857,1.8266666667,47.76,23.29,38.55,20.7,38.76,5,759.9333333333,1,40
20,22.26,38.7,19,41.9333333333,22.5,38,35.876,1.6666666667,47.7933333333,23.29,38.76,20.7,39.03,4.85,759.95,1,40
20,22.2,38.7,19,42.06,22.5,37.9,36.1114285714,1.6,48.4,23.26,38.7,20.7,39.1725,4.7,759.9666666667,1,40
20,22.2,38.6633333333,18.89,42.1266666667,22.5,37.9,36.4,1.5666666667,48.5266666667,23.26,38.76,20.7,39.2,4.55,759.9833333333,1,40
20,22.2,38.6633333333,18.8233333333,42.2,22.5,37.8633333333,36.51875,1.4266666667,48.4,23.2,38.7,20.7,39.2,4.4,760,1,40
20,22.1,38.7,18.79,42.29,22.5,37.79,36.6657142857,1.26,48.56,23.2,38.7,20.7,39.2,4.2,760.05,1,40
20,22.1,38.7,18.7225,42.3725,22.5,37.76,36.754,1.2,49.1,23.1,38.7,20.6333333333,39.03,4,760.1,1,40
10,22.1,38.7,18.7,42.4666666667,22.5,37.7,36.8214285714,1.26,49.6966666667,23.0333333333,38.5666666667,20.6333333333,39.03,3.8,760.15,1,40
20,22.1,38.7,18.6666666667,42.56,22.39,37.59,36.856,1.125,49.4475,23,38.5,20.6666666667,38.9666666667,3.6,760.2,1,40
20,22,38.6633333333,18.6,42.5,22.4633333333,37.7233333333,36.8528571429,1.0333333333,49.6933333333,22.9266666667,38.4333333333,20.6,38.9,3.4,760.25,1,40
20,22,38.6633333333,18.5666666667,42.59,22.4266666667,37.79,36.92,1,50.1266666667,22.89,38.4,20.6,38.8633333333,3.2,760.3,1,40
20,22,38.7,18.5,42.59,22.5,37.79,37.0385714286,0.9333333333,50.1266666667,22.89,38.4666666667,20.6,38.79,3.05,760.3166666667,1,40
20,21.9266666667,38.7,18.4633333333,42.6633333333,22.39,37.7,37,0.8,50.2566666667,22.79,38.6266666667,20.6,38.7,2.9,760.3333333333,1,40
20,21.9633333333,38.7,18.39,42.6633333333,22.4633333333,37.76,37,0.8,50.4633333333,22.79,38.7,20.6,38.6266666667,2.75,760.35,1,40
10,21.89,38.7,18.39,42.7,22.39,37.7,37,0.7,50.4633333333,22.79,38.9333333333,20.6,38.59,2.6,760.3666666667,1,40
20,21.8566666667,38.6633333333,18.39,42.76,22.4266666667,37.73,37,0.6333333333,50.4633333333,22.73,39.06,20.6,38.59,2.45,760.3833333333,1,40
20,21.79,38.59,18.29,42.8266666667,22.5,37.73,37.29,0.4666666667,50.1266666667,22.7,39.26,20.6,38.59,2.3,760.4,1,40
20,21.79,38.7,18.29,42.9666666667,22.4633333333,37.6633333333,37.4928571429,0.4666666667,50.7333333333,22.7,39.26,20.5333333333,38.6633333333,2.15,760.4333333333,1,37.5
0,21.79,38.7,18.2,43,22.39,37.53,37.552,0.4666666667,50.8266666667,22.7,39.5,20.5666666667,38.7,2,760.4666666667,1,35
0,21.73,38.6266666667,18.2,43.1333333333,22.39,37.5,37.2257142857,0.4666666667,51.5666666667,22.6333333333,39.5,20.5,38.76,1.85,760.5,1,32.5
0,21.7225,38.7675,18.2,43.23,22.39,37.4333333333,37.09,0.5666666667,51.7666666667,22.6,39.59,20.5,38.9333333333,1.7,760.5333333333,1,30
10,21.7,38.79,18.1333333333,43.23,22.39,37.36,37.0128571429,0.4333333333,51.5,22.5666666667,39.59,20.5,39.0225,1.55,760.5666666667,1,27.5
0,21.7,38.79,18.1,43.29,22.39,37.4333333333,36.918,0.2333333333,50.7933333333,22.5,39.59,20.5,39.1633333333,1.4,760.6,1,25
0,21.7,38.73,18.1,43.29,22.39,37.4,36.6685714286,0.0333333333,50.1266666667,22.5,39.59,20.5,39.2,1.3,760.6,1,24.6666666667
0,21.6,38.59,18.1,43.2,22.39,37.3266666667,36.29,-0.1,50.145,22.4266666667,39.53,20.5,39.26,1.2,760.6,1,24.3333333333
0,21.6,38.53,18.025,43.1175,22.39,37.29,36.1371428571,-0.0666666667,50.6933333333,22.4633333333,39.3333333333,20.5,39.3266666667,1.1,760.6,1,24
0,21.6,38.5,18,43.09,22.39,37.29,35.98,0,50.9,22.39,39.2,20.5,39.4,1,760.6,1,23.6666666667
0,21.6,38.5,17.9633333333,43.06,22.39,37.2,35.8685714286,0,50.79,22.39,39.06,20.5,39.5,0.9,760.6,1,23.3333333333
0,21.5,38.5,17.89,43,22.39,37.1266666667,35.79,-0.0666666667,50.73,22.39,38.9333333333,20.5,39.56,0.8,760.6,1,23
0,21.5,38.4333333333,17.89,43.06,22.39,37.1266666667,35.7771428571,-0.0666666667,51.03,22.29,38.79,20.5,39.59,0.7666666667,760.6166666667,1,22.5
0,21.5,38.4,17.89,43,22.39,37.26,35.7,-0.0666666667,51.1633333333,22.29,38.79,20.5,39.59,0.7333333333,760.6333333333,1,22
0,21.5,38.3266666667,17.79,42.9,22.39,37.2,35.678,-0.1,51.3266666667,22.26,38.7233333333,20.5,39.59,0.7,760.65,1,21.5
0,21.5,38.29,17.79,42.9,22.39,37.1266666667,35.6685714286,-0.1,51.4666666667,22.26,38.6633333333,20.5,39.59,0.6666666667,760.6666666667,1,21
0,21.4266666667,38.23,17.79,43,22.39,37.045,35.634,-0.1,51.4633333333,22.2,38.5,20.5,39.59,0.6333333333,760.6833333333,1,20.5
0,21.39,38.09,17.79,43,22.39,37,35.5542857143,-0.1,52.13,22.2,38.4333333333,20.5,39.59,0.6,760.7,1,20
10,21.39,38.09,17.7,43.03,22.39,37,35.54,-0.1,52.7,22.2,38.29,20.5,39.59,0.5666666667,760.7166666667,1.1666666667,27
0,21.29,38.3266666667,17.7,43.2966666667,22.39,37.03,35.7957142857,-0.1,52.76,22.2,38.23,20.5,39.59,0.5333333333,760.7333333333,1.3333333333,34
0,21.3566666667,38.4,17.7,43.7666666667,22.3233333333,37.03,35.9,-0.1666666667,52.59,22.1,38.2,20.5,39.59,0.5,760.75,1.5,41
0,21.29,38.56,17.7,43.9,22.29,37,35.9571428571,-0.1,52.4633333333,22.1,38.2,20.5,39.59,0.4666666667,760.7666666667,1.6666666667,48
0,21.315,38.5675,17.6,43.8266666667,22.29,37,35.918,-0.1,52.1633333333,22.1,38.23,20.5,39.59,0.4333333333,760.7833333333,1.8333333333,55
10,21.3233333333,38.59,17.6,43.9,22.29,36.76,35.79,-0.1,52.09,22.075,38.3725,20.4725,39.5675,0.4,760.8,2,62
0,21.29,38.59,17.6,44,22.29,36.7,35.7,-0.1,52.09,22.0666666667,38.7333333333,20.39,39.5,0.3833333333,760.85,2,61.8333333333
0,21.29,38.59,17.6,44,22.29,36.59,35.6371428571,-0.1,52.23,22.0666666667,38.8633333333,20.39,39.5,0.3666666667,760.9,2,61.6666666667
0,21.29,38.6266666667,17.6,43.9333333333,22.29,36.53,35.572,-0.1,52.3633333333,22,38.79,20.39,39.5,0.35,760.95,2,61.5
0,21.23,38.6266666667,17.6,44.095,22.26,36.4666666667,35.4714285714,-0.0666666667,52.6266666667,22,38.7,20.39,39.5,0.3333333333,761,2,61.3333333333
0,21.26,38.8266666667,17.6,44.26,22.2,36.4,35.5,0.0666666667,52.96,22,38.6266666667,20.39,39.3,0.3166666667,761.05,2,61.1666666667
0,21.2,38.9666666667,17.6,44.4333333333,22.29,36.5,35.4571428571,0.2333333333,53.5,21.9633333333,38.56,20.39,39.06,0.3,761.1,2,61
0,21.2,38.8633333333,17.6666666667,44.56,22.29,36.5,35.554,0.3666666667,53.8333333333,21.89,38.5,20.39,38.86,0.65,761.1666666667,2,61.1666666667
0,21.26,38.8633333333,17.7,44.56,22.29,36.5,35.8214285714,0.5666666667,54.33,21.89,38.4,20.3233333333,38.6633333333,1,761.2333333333,2,61.3333333333
0,21.2,38.79,17.76,44.5,22.29,36.5,36,0.8333333333,54.7233333333,21.89,38.4,20.39,38.53,1.35,761.3,2,61.5
0,21.2,38.79,17.8566666667,44.3333333333,22.2,36.3266666667,36.2071428571,1.1966666667,55.1266666667,21.89,38.3633333333,20.39,38.3633333333,1.7,761.3666666667,2,61.6666666667
0,21.2,38.8266666667,17.8566666667,44.26,22.2,36.4,36.4,1.6566666667,55.5333333333,21.89,38.29,20.39,38.1566666667,2.05,761.4333333333,2,61.8333333333
0,21.2,38.9666666667,17.89,44.23,22.245,36.45,36.4,2.5266666667,56.7333333333,21.8566666667,38.26,20.5,37.93,2.4,761.5,2,62
0,21.2,38.9,18.0966666667,44.23,22.3233333333,36.5,36.356,3.4666666667,57.5333333333,21.79,38.2,20.5666666667,37.6566666667,2.9833333333,761.5,2.1666666667,58.3333333333
0,21.2,38.9,18.5233333333,43.5933333333,22.39,36.4333333333,36.38,4.3933333333,58.03,21.8566666667,38.26,20.6333333333,37.4,3.5666666667,761.5,2.3333333333,54.6666666667
0,21.2,39,18.93,42.8666666667,22.39,36.4,36.674,5.1333333333,58.49,21.79,38.2,20.8266666667,37.2666666667,4.15,761.5,2.5,51
0,21.26,39.06,19,42.4666666667,22.4633333333,36.4,36.80375,5.89,58.895,21.79,38.2,21.7633333333,36.66,4.7333333333,761.5,2.6666666667,47.3333333333
0,21.29,39.1266666667,19,42.4666666667,22.5,36.29,36.9,6.6933333333,59.3,21.79,38.2,21.8233333333,36.3266666667,5.3166666667,761.5,2.8333333333,43.6666666667
0,21.29,39.2,19.6266666667,42.5333333333,22.5,36.3633333333,37,7.2333333333,59.6933333333,21.79,38.23,21.6333333333,36.3266666667,5.9,761.5,3,40
0,21.29,39.2,20.56,41.46,22.5,36.4,37.0128571429,7.9,60.03,21.79,38.23,21.36,36.66,6.25,761.55,3,40
0,21.39,39.2,21.5566666667,40.0566666667,22.5,36.4666666667,37.09,8.3666666667,60.09,21.745,38.29,21.15,37.245,6.6,761.6,3,40
0,21.39,39.2,22.0966666667,39.13,22.39,36.5,37.09,9.0266666667,58.3333333333,21.7,38.29,21.0666666667,37.86,6.95,761.65,3,40
0,21.4266666667,39.3266666667,22.5966666667,38.3333333333,22.39,36.56,37.09,9.6333333333,53.1266666667,21.7,38.29,21,38.2666666667,7.3,761.7,3,40
0,21.5,39.4,22.9975,37.6175,22.39,36.59,37.09,10.2933333333,42.0966666667,21.7,38.29,21,38.7666666667,7.65,761.75,3,40
0,21.5,39.5,23.3266666667,37.0966666667,22.39,36.6633333333,37.134,10.76,37.0966666667,21.7,38.29,21,39.0266666667,8,761.8,3,40
0,21.5,39.4333333333,23.5666666667,36.66,22.39,36.73,37.0642857143,11.2333333333,27.9966666667,21.7,38.29,20.9266666667,39.29,8.1833333333,761.8166666667,3,38.1666666667
0,21.6,39.3266666667,23.7,35.9933333333,22.4633333333,36.8633333333,36.754,11.7,22.8566666667,21.7,38.29,20.9266666667,39.43,8.3666666667,761.8333333333,3,36.3333333333
0,21.6,39.3266666667,23.6333333333,35.6266666667,22.4266666667,36.73,36.6214285714,11.7566666667,22.7233333333,21.7,38.26,20.89,39.53,8.55,761.85,3,34.5
0,21.7,39.29,23.76,35.5666666667,22.5,36.79,36.754,12.2233333333,17.8633333333,21.7,38.2,20.89,39.6633333333,8.7333333333,761.8666666667,3,32.6666666667
0,21.7,39.29,23.9266666667,35.0633333333,22.5,36.79,36.7642857143,12.5,9.9333333333,21.7,38.1633333333,20.89,39.56,8.9166666667,761.8833333333,3,30.8333333333
0,21.73,39.29,24,34.5966666667,22.5,36.79,36.59,12.6266666667,9.86,21.6333333333,37.89,20.89,39.4333333333,9.1,761.9,3,29
0,21.79,39.23,23.8266666667,33.4566666667,22.4633333333,36.76,36.1128571429,12.86,8.3566666667,21.7,37.6333333333,20.89,39.26,9.35,761.9,3.1666666667,30.8333333333
0,21.79,38.7233333333,23.7,32.8633333333,22.39,36.65,35.616,12.8,6.9566666667,21.6333333333,37.36,20.8233333333,39.1266666667,9.6,761.9,3.3333333333,32.6666666667
0,21.73,38.39,23.79,32.8633333333,22.39,36.4333333333,35.3971428571,13.13,8.0233333333,21.6333333333,37.09,20.8233333333,38.8633333333,9.85,761.9,3.5,34.5
0,21.79,38.1933333333,23.79,32.6566666667,22.39,36.29,35.2,13.415,6.3425,21.7,36.89,20.8233333333,38.6566666667,10.1,761.9,3.6666666667,36.3333333333
0,21.8566666667,38.1933333333,23.8566666667,32.56,22.39,36.29,34.9214285714,13.63,5.16,21.7,36.5266666667,20.8566666667,38.43,10.35,761.9,3.8333333333,38.1666666667
0,21.89,37.99,23.73,32.4333333333,22.39,36.23,34.616,13.5,6.8233333333,21.6333333333,36.1933333333,20.79,38.23,10.6,761.9,4,40
0,21.89,37.5966666667,23.6,32.29,22.39,36.23,34.4285714286,13.5666666667,6.5633333333,21.6,35.9666666667,20.79,38.06,10.7166666667,761.9,4,40
0,21.89,37.26,23.6,32.23,22.39,36.1633333333,34.46,14.1,4.43,21.6666666667,35.9,20.79,37.9333333333,10.8333333333,761.9,4,40
0,21.89,37.025,23.5,32.09,22.39,36.09,34.3371428571,14.0333333333,6.43,21.6,35.76,20.79,37.745,10.95,761.9,4,40
0,21.89,36.8266666667,23.4266666667,32.03,22.4633333333,36.06,34.29,13.9266666667,7.76,21.675,35.745,20.79,37.6633333333,11.0666666667,761.9,4,40
0,21.89,36.6633333333,23.26,31.9633333333,22.4633333333,36.06,34.2642857143,13.8666666667,5.8266666667,21.6333333333,35.6266666667,20.79,37.4633333333,11.1833333333,761.9,4,40
0,21.89,36.4633333333,23.1333333333,31.9633333333,22.39,35.9666666667,34.13125,13.8666666667,3.8,21.6,35.5,20.7,37.1633333333,11.3,761.9,4,40
0,21.89,36.26,23,32.03,22.39,35.8266666667,34,14.2,4,21.6,35.4333333333,20.7,36.9633333333,11.2666666667,761.9333333333,4,40
0,21.89,36.1266666667,23,32.0675,22.5,35.8333333333,34,14.5,3.9,21.6,35.4,20.7,36.79,11.2333333333,761.9666666667,4,40
0,21.89,36,22.9266666667,32.06,22.5,35.7,33.94,14.2333333333,1.9,21.6,35.3266666667,20.7,36.79,11.2,762,4,40
0,21.8233333333,35.9333333333,22.76,32.1266666667,22.5,35.59,33.7957142857,13.6266666667,1.2,21.6,35.1633333333,20.7,36.5266666667,11.1666666667,762.0333333333,4,40
0,21.8566666667,35.8333333333,22.7,32.2,22.5,35.59,33.7,13.6266666667,2.2,21.6,35.03,20.7,36.3266666667,11.1333333333,762.0666666667,4,40
0,21.8566666667,35.7,22.6,32.2,22.5,35.5,33.5857142857,14.1666666667,1,21.6,34.9,20.7,36.1333333333,11.1,762.1,4,40
0,21.79,35.59,22.6,32.2,22.5,35.4333333333,33.48,14.36,1,21.6,34.8266666667,20.7,35.9333333333,11.1,762.1166666667,4,40
0,21.79,35.53,22.5666666667,32.2,22.5,35.29,33.3214285714,14.26,1,21.5333333333,34.76,20.7,35.9,11.1,762.1333333333,4,40
0,21.79,35.4666666667,22.4266666667,32.2,22.5,35.2675,33.254,13.7333333333,1,21.6,34.6266666667,20.7,35.8266666667,11.1,762.15,4,40
0,21.79,35.4,22.26,32.23,22.5,35.1266666667,33.2,13.15,1,21.5,34.59,20.7,35.6933333333,11.1,762.1666666667,4,40
0,21.79,35.3266666667,22.2,32.3633333333,22.39,35,33.134,12.7266666667,1.0666666667,21.5,34.59,20.7,35.4333333333,11.1,762.1833333333,4,40
0,21.79,35.4,22.1,32.53,22.39,35,33.09,13.06,1.4,21.5,34.7,20.6,35.1633333333,11.1,762.2,4,40
0,21.76,35.29,22.0333333333,32.6633333333,22.39,35,33.054,13.7333333333,1,21.5,34.7,20.6,35.09,10.9666666667,762.2166666667,4.1666666667,40
0,21.7,35.29,22,32.73,22.39,35,33.0642857143,13.9266666667,1,21.5,34.7,20.6,35.06,10.8333333333,762.2333333333,4.3333333333,40
0,21.7,35.2,21.9266666667,32.79,22.39,34.9,33,13.5,1,21.5,34.7,20.6,34.86,10.7,762.25,4.5,40
20,21.7,35.2225,21.8566666667,32.9,22.39,34.9,33.0957142857,13.1666666667,1,21.5,34.79,20.6,34.845,10.5666666667,762.2666666667,4.6666666667,40
20,21.7,35.43,21.73,32.9666666667,22.39,34.9,33.44,13.19,1.2333333333,21.5,34.79,20.6,34.73,10.4333333333,762.2833333333,4.8333333333,40
20,21.7,35.5,21.7,33.2,22.39,34.8266666667,33.6528571429,13.3966666667,1.6933333333,21.445,34.8,20.6,34.8633333333,10.3,762.3,5,40
10,21.7,35.5,21.6333333333,33.1266666667,22.39,34.79,33.876,13.7566666667,1.7333333333,21.39,34.8266666667,20.5666666667,34.7,10.4333333333,762.2833333333,5,40
20,21.7,35.6266666667,21.6,33.23,22.39,34.79,33.9285714286,14.09,1.9266666667,21.39,34.9,20.5666666667,34.8333333333,10.5666666667,762.2666666667,5,40
20,21.7,35.7,21.575,33.3175,22.39,34.79,34,14.36,1,21.4266666667,34.9333333333,20.6,35.1933333333,10.7,762.25,5,40
20,21.7,35.73,21.5,33.4,22.39,34.79,34.0128571429,14.1,1,21.4266666667,34.9333333333,20.6,35.4666666667,10.8333333333,762.2333333333,5,40
20,21.7,35.8633333333,21.3566666667,33.5,22.39,34.79,34.054,13.59,1.6333333333,21.4633333333,35.06,20.5666666667,35.3633333333,10.9666666667,762.2166666667,5,40
10,21.7,36,21.29,33.8333333333,22.39,34.8633333333,34.1214285714,13.39,1.96,21.39,35.1333333333,20.5,35.23,11.1,762.2,5,40
20,21.7,36,21.29,33.9333333333,22.39,34.9,34.5,13.5,1.1933333333,21.5,35.4333333333,20.6,35.36,11.1666666667,762.1833333333,5,40
20,21.7,36.03,21.29,34.06,22.39,34.9,34.475,13.5666666667,1,21.5666666667,35.56,20.5333333333,35.4333333333,11.2333333333,762.1666666667,5,40
10,21.7,36.1633333333,21.2,34,22.4266666667,34.9333333333,34.4428571429,13.4633333333,1,21.79,35.59,20.5333333333,35.53,11.3,762.15,5,40
20,21.7,36.29,21.2,34,22.5,35,34.316,13.39,1,21.8566666667,35.7233333333,20.5333333333,35.7966666667,11.3666666667,762.1333333333,5,40
20,21.7,36.5633333333,21.1,34.2333333333,22.5,35,34.2257142857,13.095,1,22.0333333333,35.73,20.5666666667,36.03,11.4333333333,762.1166666667,5,40
10,21.79,40.5933333333,21.1,35.7,22.5,35.03,34.536,12.7933333333,1,22.1,35.79,20.5,36.2233333333,11.5,762.1,5,40
10,21.8566666667,45.8666666667,21.1,38.9,22.5,35.2233333333,34.9642857143,12.46,1.1333333333,22.1,35.76,20.5,36.26,11.5166666667,762.1166666667,5,40
0,21.89,44.7566666667,21.1,40.3,22.5,35.5666666667,35.112,12.33,1.5,22.1,35.7,20.5,36.1266666667,11.5333333333,762.1333333333,5,40
0,21.89,43.5566666667,21.1,40.2666666667,22.5666666667,35.76,35.1528571429,12.53,1.1666666667,22.1333333333,35.86,20.5,35.9666666667,11.55,762.15,5,40
0,21.89,42.2933333333,21.0333333333,39.7266666667,22.6,36.03,35.054,12.53,1,22.2,36,20.5,35.8266666667,11.5666666667,762.1666666667,5,40
0,21.89,41.3666666667,21,39.16,22.6,36.2233333333,35.0671428571,12.1966666667,1,22.2,36,20.5,35.295,11.5833333333,762.1833333333,5,40
0,21.89,40.595,20.9266666667,38.5666666667,22.6,36.4333333333,35.276,11.59,1,22.2,35.9333333333,20.4633333333,34.3933333333,11.6,762.2,5,40
0,21.89,39.96,20.8566666667,37.8633333333,22.6,36.5,35.4,11.2566666667,1.1933333333,22.29,36,20.4633333333,33.86,11.3833333333,762.25,5.1666666667,40
0,21.89,39.5,20.79,37.4633333333,22.5,36.5,35.4,10.8233333333,1.5333333333,22.39,35.8633333333,20.4633333333,33.2666666667,11.1666666667,762.3,5.3333333333,40
0,21.89,39.1633333333,20.76,37.1333333333,22.4266666667,36.4333333333,35.4,10.49,1.9266666667,22.39,35.6566666667,20.39,32.8,10.95,762.35,5.5,40
0,21.89,38.9633333333,20.7,36.86,22.5,36.3633333333,35.334,10.03,2.8966666667,22.5,36.1966666667,20.39,32.4666666667,10.7333333333,762.4,5.6666666667,40
20,21.89,38.6633333333,20.6,36.545,22.5,36.29,35.2642857143,9.63,3.7633333333,22.5,36.7233333333,20.3233333333,32.2666666667,10.5166666667,762.45,5.8333333333,40
10,21.89,38.4633333333,20.5,36.4,22.5,36.29,35.254,9.09,4.86,22.5333333333,37.03,20.29,32.0233333333,10.3,762.5,6,40
20,21.89,38.2233333333,20.4266666667,36.3266666667,22.5,36.23,35.1371428571,8.7566666667,5.4666666667,22.6,37.1633333333,20.29,31.8233333333,9.9666666667,762.5666666667,5.5,40
20,21.89,38.09,20.3566666667,36.4,22.5,36.1633333333,34.976,8.3966666667,6.1333333333,22.6333333333,37.1266666667,20.29,31.6666666667,9.6333333333,762.6333333333,5,40
20,21.89,37.9666666667,20.29,36.3266666667,22.4266666667,36.03,34.6214285714,8.0633333333,6.7333333333,22.7,37.2,20.29,31.5333333333,9.3,762.7,4.5,40
20,21.89,37.7666666667,20.26,36.2233333333,22.4633333333,35.9666666667,34.4,7.73,7.36,22.7,37.06,20.26,31.3566666667,8.9666666667,762.7666666667,4,40
10,21.8566666667,37.6633333333,20.2,36.09,22.39,35.8266666667,34.2928571429,7.4725,8.325,22.7,37,20.2,31.23,8.6333333333,762.8333333333,3.5,40
10,21.8566666667,37.59,20.0666666667,36.06,22.39,35.79,34.2,7.16,8.9333333333,22.79,36.8633333333,20.2,31.1,8.3,762.9,3,40
